%time,field.data
1574702442661816530,0.095875212622 -0.160145060226 3.05828824969
1574702442671938033,0.0985873560092 -0.168929321328 3.05720849148
1574702442682047031,0.101123097006 -0.177644367101 3.05612348666
1574702442692170382,0.103533245243 -0.186173575441 3.05502443511
1574702442702305535,0.108012100228 -0.202661549642 3.05284994452
1574702442712427976,0.108012100228 -0.202661549642 3.05284994452
1574702442722814859,0.110122168407 -0.210594276604 3.05166283689
1574702442732885921,0.112217529493 -0.218346225758 3.05040202374
1574702442742972746,0.11634438641 -0.233327478637 3.04774260528
1574702442753079243,0.11634438641 -0.233327478637 3.04774260528
1574702442763169700,0.120473694587 -0.247710492774 3.04493132347
1574702442773235357,0.120473694587 -0.247710492774 3.04493132347
1574702442783364501,0.124812864868 -0.261469345127 3.04183373166
1574702442793484020,0.124812864868 -0.261469345127 3.04183373166
1574702442803589431,0.126895122549 -0.268045604884 3.04029985906
1574702442813661631,0.128941776622 -0.274455795869 3.03877426645
1574702442823767597,0.130895041467 -0.280733100884 3.03723370614
1574702442833858471,0.132862232775 -0.286889727097 3.03565384813
1574702442843948139,0.134824722731 -0.29295493582 3.03400842983
1574702442854052856,0.136749772933 -0.298870987566 3.03235872807
1574702442864125871,0.138691675751 -0.304626592247 3.03073602022
1574702442874247900,0.140710148283 -0.310220979845 3.02909451556
1574702442884342176,0.142809820689 -0.315624458657 3.02743915432
1574702442894451778,0.144841767708 -0.320799813447 3.02582505722
1574702442904576503,0.148315142146 -0.33028037787 3.02287268344
1574702442914684387,0.148315142146 -0.33028037787 3.02287268344
1574702442924805609,0.149690692624 -0.334571569083 3.02150115415
1574702442934912323,0.15092568167 -0.338668067038 3.02015724349
1574702442945040872,0.153367949009 -0.346513651096 3.01757581536
1574702442955151742,0.153367949009 -0.346513651096 3.01757581536
1574702442965258575,0.156291435644 -0.353913967071 3.01519529782
1574702442975380921,0.156291435644 -0.353913967071 3.01519529782
1574702442975380921,0.156291435644 -0.353913967071 3.01519529782
1574702442985487549,0.159262680469 -0.360569938134 3.01285557726
1574702442995597809,0.159262680469 -0.360569938134 3.01285557726
1574702443005719252,0.162416947559 -0.366444494381 3.01051996431
1574702443015830675,0.162416947559 -0.366444494381 3.01051996431
1574702443025960734,0.164098486583 -0.36920441243 3.00947787768
1574702443036032338,0.168017259027 -0.374470563013 3.00736926987
1574702443046143446,0.168017259027 -0.374470563013 3.00736926987
1574702443056233407,0.172491419112 -0.379350801859 3.00542717997
1574702443066355129,0.172491419112 -0.379350801859 3.00542717997
1574702443076462425,0.177034011984 -0.383586265866 3.00379900518
1574702443086569254,0.177034011984 -0.383586265866 3.00379900518
1574702443096686572,0.180666850515 -0.386942906972 3.00281987951
1574702443106794744,0.180666850515 -0.386942906972 3.00281987951
1574702443116861634,0.183565978151 -0.389412499172 3.00203859346
1574702443126988087,0.183565978151 -0.389412499172 3.00203859346
1574702443137109985,0.185664315571 -0.391608933226 3.00147618584
1574702443147217648,0.185664315571 -0.391608933226 3.00147618584
1574702443157322443,0.186398770044 -0.392817952464 3.00124387392
1574702443167430287,0.187234432272 -0.395721926855 3.00081973246
1574702443177538814,0.187234432272 -0.395721926855 3.00081973246
1574702443187644836,0.188138394007 -0.399068728087 3.00045291162
1574702443197751357,0.188138394007 -0.399068728087 3.00045291162
1574702443207827848,0.189167095601 -0.402589572375 3.00048453721
1574702443217936574,0.189167095601 -0.402589572375 3.00048453721
1574702443228157052,0.190339355086 -0.406243646098 3.00068936171
1574702443238283635,0.190339355086 -0.406243646098 3.00068936171
1574702443248399447,0.190966100397 -0.410245701726 3.00112929922
1574702443258524576,0.190966100397 -0.410245701726 3.00112929922
1574702443268600206,0.191208186169 -0.414859725833 3.00162284644
1574702443278670820,0.191208186169 -0.414859725833 3.00162284644
1574702443288746290,0.191681799253 -0.420198844806 3.00185576117
1574702443298854872,0.191681799253 -0.420198844806 3.00185576117
1574702443308923531,0.192818942821 -0.426233422366 3.00186713066
1574702443319047933,0.193647153319 -0.429431772005 3.0018211128
1574702443329149092,0.194554485683 -0.432730967027 3.00179686162
1574702443339253055,0.195574637588 -0.436061998869 3.00176264577
1574702443349359225,0.196818517918 -0.439384505013 3.00172830213
1574702443359453642,0.198303709011 -0.442641985867 3.00171791286
1574702443369547310,0.19989777174 -0.445783443893 3.00169826007
1574702443379654835,0.201466170732 -0.448800229549 3.00163397887
1574702443389726756,0.202988653816 -0.451691137371 3.00151334671
1574702443399862334,0.202988653816 -0.451691137371 3.00151334671
1574702443409968148,0.205942843332 -0.457045050939 3.00100885258
1574702443420042007,0.205942843332 -0.457045050939 3.00100885258
1574702443430149242,0.208648496345 -0.46182896789 3.00004598055
1574702443440242994,0.209773514873 -0.464001322774 2.99944610028
1574702443450350560,0.210800434127 -0.466066360076 2.99879132789
1574702443460457965,0.211918694644 -0.468064148186 2.99806895433
1574702443470563677,0.213297971006 -0.47006443616 2.99726277685
1574702443480630797,0.215025049246 -0.472197668219 2.99632785394
1574702443490738091,0.217062691418 -0.474656360927 2.99525812919
1574702443500861620,0.22064831648 -0.481193557303 2.99302731576
1574702443510931931,0.22064831648 -0.481193557303 2.99302731576
1574702443521037345,0.221351664014 -0.485381451389 2.99184900291
1574702443531142318,0.220998850162 -0.489985450133 2.9906462081
1574702443541242413,0.216678788538 -0.498992049481 2.98890390128
1574702443551312581,0.216678788538 -0.498992049481 2.98890390128
1574702443561419253,0.208753241184 -0.505322756238 2.9880822353
1574702443571536420,0.208753241184 -0.505322756238 2.9880822353
1574702443581645579,0.208753241184 -0.505322756238 2.9880822353
1574702443591749875,0.200130703028 -0.507620395677 2.98761943738
1574702443601870518,0.196074285047 -0.507345200374 2.98753603591
1574702443611982258,0.192279391536 -0.506373322846 2.98762714167
1574702443622132382,0.188757184924 -0.504949991002 2.9878528862
1574702443632225449,0.18544176717 -0.503283093949 2.98817057011
1574702443642352706,0.182332398971 -0.501558235638 2.98848694839
1574702443652480933,0.179519256815 -0.499906453996 2.98873380758
1574702443662589697,0.177001571085 -0.498355129135 2.9889111418
1574702443672657209,0.17480887284 -0.496908993988 2.98902175061
1574702443682785776,0.172915972095 -0.495515684964 2.98911489825
1574702443692878243,0.171278565007 -0.494145577293 2.98922686926
1574702443702983515,0.169806194043 -0.492781576871 2.98939651795
1574702443713104915,0.168517630282 -0.491403759154 2.98960316897
1574702443723300873,0.166415059641 -0.487437893886 2.99029398526
1574702443733415260,0.166415059641 -0.487437893886 2.99029398526
1574702443743507056,0.163413640549 -0.476991556974 2.99254567925
1574702443753631620,0.163413640549 -0.476991556974 2.99254567925
1574702443763737563,0.157866188012 -0.454278924961 2.99686582309
1574702443773846038,0.157866188012 -0.454278924961 2.99686582309
1574702443783962270,0.148653658595 -0.420254426651 3.00272651214
1574702443794031144,0.148653658595 -0.420254426651 3.00272651214
1574702443804103841,0.135690618644 -0.383029777597 3.00929460256
1574702443814212967,0.135690618644 -0.383029777597 3.00929460256
1574702443824321473,0.119675276826 -0.350607697023 3.01600419448
1574702443834420487,0.119675276826 -0.350607697023 3.01600419448
1574702443844528404,0.102103623731 -0.328161978017 3.02248963036
1574702443854634529,0.102103623731 -0.328161978017 3.02248963036
1574702443864739694,0.0852769091209 -0.31757311989 3.02882725543
1574702443874806380,0.0852769091209 -0.31757311989 3.02882725543
1574702443884880066,0.0717432239873 -0.316801710975 3.03442541675
1574702443894952056,0.0717432239873 -0.316801710975 3.03442541675
1574702443905072789,0.06283373692 -0.322025721825 3.03880493433
1574702443915199135,0.06283373692 -0.322025721825 3.03880493433
1574702443925310043,0.0599708678836 -0.326001093744 3.04057956334
1574702443935504539,0.0581586237695 -0.330648338262 3.04205700148
1574702443935504539,0.0581586237695 -0.330648338262 3.04205700148
1574702443945616446,0.0572839624987 -0.335848121267 3.0432532086
1574702443955742509,0.0573265905117 -0.347458032812 3.04530364563
1574702443965866007,0.0573265905117 -0.347458032812 3.04530364563
1574702443975968232,0.0578823281951 -0.353594170061 3.04620065597
1574702443986089532,0.0591008703051 -0.365748115265 3.04789776226
1574702443996183433,0.0591008703051 -0.365748115265 3.04789776226
1574702444006309973,0.0591905596156 -0.376691723904 3.04983275479
1574702444016418931,0.0591905596156 -0.376691723904 3.04983275479
1574702444026527116,0.0578500977266 -0.385555715576 3.0517312609
1574702444036632542,0.0578500977266 -0.385555715576 3.0517312609
1574702444046741447,0.0544616667633 -0.392009312619 3.05409352486
1574702444056866324,0.0544616667633 -0.392009312619 3.05409352486
1574702444066974955,0.0493035242306 -0.396507844661 3.05633995665
1574702444077086580,0.0493035242306 -0.396507844661 3.05633995665
1574702444087209700,0.0424096979412 -0.399283928618 3.05870350935
1574702444097318840,0.0424096979412 -0.399283928618 3.05870350935
1574702444107427320,0.0341113051705 -0.400345541144 3.06106511514
1574702444117552812,0.0341113051705 -0.400345541144 3.06106511514
1574702444127660519,0.0298238745427 -0.400277811162 3.06213896676
1574702444137769507,0.0207896177691 -0.399128045348 3.06414011257
1574702444147781132,0.0158694735567 -0.398091841162 3.06509031589
1574702444157887996,0.0107051185956 -0.396755478875 3.06593173356
1574702444167990947,0.00538845012979 -0.395083697939 3.06666119937
1574702444178097057,-0.000101959054741 -0.393040575232 3.06739484128
1574702444188221163,-0.000101959054741 -0.393040575232 3.06739484128
1574702444198328922,-0.0116139523495 -0.387913700338 3.06892933589
1574702444208437013,-0.0116139523495 -0.387913700338 3.06892933589
1574702444218552530,-0.0174436402114 -0.384827845941 3.06961559556
1574702444228660597,-0.0287496587322 -0.377765520027 3.07094900244
1574702444238765163,-0.0287496587322 -0.377765520027 3.07094900244
1574702444248867225,-0.039661068286 -0.370224470739 3.0720704576
1574702444258977625,-0.039661068286 -0.370224470739 3.0720704576
1574702444269210015,-0.0503891790824 -0.362396407016 3.0728499171
