%time,field.data
1574702385284134591,0.024586706242123765 -0.024081610895497412 3.092235835251874
1574702385354748394,0.0323078015032278 -0.023588589777783296 3.0876434115778557
1574702385435636956,0.04634952478007563 -0.045843640416069996 3.0760171986551548
1574702385516363335,0.03823453266840377 -0.06060561880671034 3.0582992129210664
1574702385597146896,0.04480143249655256 -0.06514008217829581 3.044530672534845
1574702385677872437,0.052803079546418066 -0.05884066448477524 3.0353649874002078
1574702385758762017,0.06240621158546532 -0.049829312467160145 3.028579730397512
1574702385839505608,0.0719337672097177 -0.04098369979830108 3.025730359540701
1574702385920307291,0.08375784403376237 -0.0490558484120007 3.0256114012655817
1574702386000856055,0.0889642579552336 -0.05214222329653991 3.0295931302569006
1574702386081512963,0.08744091928023563 -0.05029547810574809 3.0385468591418814
1574702386152218443,0.07599311030433557 -0.04467503880766033 3.048062237050463
1574702386243175384,0.06413372621401059 -0.05444504006788588 3.0637725159798905
1574702386313791380,0.07524360319295492 -0.05331698370888608 3.077504614431301
1574702386394595996,0.07380272561285224 -0.05412207734840919 3.0924971665903667
1574702386475378420,0.075272473702712 -0.0554351791892614 3.107805935829526
1574702386556240514,0.07671807587139409 -0.04657725199927846 3.1218924145612656
1574702386636925881,0.06359127703909835 -0.01703853904201647 3.132151270598841
1574702386717623376,0.05145518552311325 0.011571638529174241 3.1320381771618773
1574702386798326098,0.03387885541704252 0.031443340762362104 3.1237847467347524
1574702386879137637,0.024111830508712163 0.039834928583910106 3.1074113370843714
1574702386959843444,0.009039396291220072 0.031442174879309906 3.083410904032303
1574702387040676696,-0.012973347346238092 0.03622331300193767 3.0614197650140667
1574702387121690078,-0.005590476561103025 0.028526536780570065 3.0468944024924824
1574702387192531158,0.04538654136902182 0.013588127647924976 3.0322675939885233
1574702387273257384,0.08730187970440993 -0.008930970370663571 3.0226977796311125
1574702387354135421,0.07935885034103352 -0.05406161726049763 3.0189321499685446
1574702387434826404,0.06624052694966048 -0.06559309576468529 3.018363822435955
1574702387515518937,0.059506078563284666 -0.06104446028799224 3.017902947815491
1574702387596324470,0.06498015814175229 -0.05172129615819235 3.0174370810911184
1574702387676998793,0.07179045258061068 -0.0398740150316653 3.0195873995765785
1574702387757890380,0.08295912475189957 -0.019671059866060502 3.0234440247965253
1574702387838579446,0.08865946132802467 -0.007884886084229511 3.0269676016045715
